Size,Bedrooms,Bathrooms,Lat,Long,Amenities_Score,BedtoBath_Ratio,Furnished,Apartment,Duplex,Penthouse,Room,Studio,TotalRooms,Level_category,accessibility_score
147,2,2,30.01348555,31.50795992548473,9,1.0,0,1,0,0,0,0,4,0,0
185,3,3,42.3040807,-74.01013495333201,11,1.0,0,1,0,0,0,0,6,1,2
180,3,2,30.0521177,31.3422045,8,0.6666666666666666,1,1,0,0,0,0,5,1,1
216,3,3,30.0123303,31.51555386421819,14,1.0,0,1,0,0,0,0,6,0,0
90,2,1,30.063584,31.4889939,11,0.5,0,1,0,0,0,0,3,0,0
250,4,3,29.957607,31.7190836,4,0.75,0,1,0,0,0,0,7,0,0
92,2,1,30.093319,31.63791604173324,10,0.5,1,1,0,0,0,0,3,0,0
160,3,2,30.1005985,31.3329136,4,0.6666666666666666,1,1,0,0,0,0,5,0,0
196,4,3,30.063584,31.4889939,11,0.75,0,1,0,0,0,0,7,1,1
164,3,2,30.063584,31.4889939,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
82,2,1,30.063584,31.4889939,3,0.5,0,1,0,0,0,0,3,0,0
123,3,2,30.063584,31.4889939,8,0.6666666666666666,1,1,0,0,0,0,5,0,0
207,3,3,30.051086,31.53707949499285,12,1.0,1,1,0,0,0,0,6,0,0
90,2,1,30.063584,31.4889939,7,0.5,1,1,0,0,0,0,3,0,0
100,1,2,30.051086,31.53707949499285,10,2.0,0,0,0,0,0,1,3,0,0
216,3,3,30.0123303,31.51555386421819,9,1.0,0,1,0,0,0,0,6,1,1
116,3,2,30.093319,31.63791604173324,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
80,1,1,30.051086,31.53707949499285,7,1.0,0,0,0,0,0,1,2,0,0
116,3,2,30.093319,31.63791604173324,14,0.6666666666666666,0,1,0,0,0,0,5,0,0
180,3,2,30.0521177,31.3422045,9,0.6666666666666666,1,1,0,0,0,0,5,0,0
180,2,2,30.0244139,31.53830014902532,11,1.0,1,1,0,0,0,0,4,0,0
256,4,4,30.01949485,31.493020085928507,10,1.0,0,1,0,0,0,0,8,0,0
207,3,3,30.051086,31.53707949499285,12,1.0,1,1,0,0,0,0,6,0,0
115,1,2,30.051086,31.53707949499285,12,2.0,0,0,0,0,0,1,3,0,0
164,2,2,42.3040807,-74.01013495333201,9,1.0,0,1,0,0,0,0,4,0,0
220,3,3,42.3040807,-74.01013495333201,6,1.0,0,1,0,0,0,0,6,0,0
83,2,1,30.063584,31.4889939,7,0.5,1,1,0,0,0,0,3,0,0
160,3,1,30.1075622,31.40870574519208,5,0.3333333333333333,1,1,0,0,0,0,4,1,1
150,3,2,30.093319,31.63791604173324,3,0.6666666666666666,0,1,0,0,0,0,5,0,0
185,3,3,29.9865446,31.552985,5,1.0,0,1,0,0,0,0,6,1,1
180,3,3,30.093319,31.63791604173324,9,1.0,1,1,0,0,0,0,6,1,1
110,2,1,30.0521177,31.3422045,8,0.5,1,1,0,0,0,0,3,1,1
135,3,2,30.093319,31.63791604173324,1,0.6666666666666666,0,1,0,0,0,0,5,0,0
71,2,1,30.093319,31.63791604173324,10,0.5,1,1,0,0,0,0,3,0,0
200,3,2,30.0521177,31.3422045,9,0.6666666666666666,1,1,0,0,0,0,5,2,2
120,2,1,30.1075622,31.40870574519208,5,0.5,1,1,0,0,0,0,3,0,0
99,2,1,30.063584,31.4889939,8,0.5,1,1,0,0,0,0,3,0,0
300,4,4,30.0521177,31.3422045,8,1.0,1,1,0,0,0,0,8,1,1
116,3,2,30.093319,31.63791604173324,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
115,2,2,42.3040807,-74.01013495333201,3,1.0,1,1,0,0,0,0,4,1,1
225,3,4,28.5911114,-81.3942365,8,1.3333333333333333,1,1,0,0,0,0,7,0,0
116,3,2,30.093319,31.63791604173324,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
250,3,3,30.0521177,31.3422045,2,1.0,0,1,0,0,0,0,6,1,1
280,3,3,29.9647127,31.2825293,7,1.0,0,1,0,0,0,0,6,0,0
99,2,1,30.063584,31.4889939,12,0.5,0,1,0,0,0,0,3,0,0
335,3,5,28.5911114,-81.3942365,8,1.6666666666666667,0,0,0,1,0,0,8,0,0
255,3,2,30.0364297,31.438918,9,0.6666666666666666,1,1,0,0,0,0,5,0,0
200,3,3,30.1005985,31.3329136,7,1.0,0,1,0,0,0,0,6,1,1
99,2,1,30.063584,31.4889939,9,0.5,1,1,0,0,0,0,3,0,0
120,2,1,30.12153025,31.304378656632124,8,0.5,1,1,0,0,0,0,3,0,0
200,3,2,14.6081447,121.0946602,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
130,3,2,29.9996679,31.292451156904992,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
186,3,3,30.0884884,31.3009836,10,1.0,0,1,0,0,0,0,6,0,0
131,3,2,30.063584,31.4889939,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
103,2,2,30.093319,31.63791604173324,12,1.0,1,1,0,0,0,0,4,0,0
120,3,2,30.093319,31.63791604173324,9,0.6666666666666666,1,1,0,0,0,0,5,0,0
265,4,5,30.0123303,31.51555386421819,7,1.25,0,0,1,0,0,0,9,0,0
140,3,3,30.1235742,31.72458563288973,6,1.0,0,1,0,0,0,0,6,0,0
50,1,1,30.1075843,31.729161,6,1.0,1,0,0,0,0,1,2,0,0
100,2,1,29.98060935,31.356154220923457,8,0.5,0,1,0,0,0,0,3,1,1
90,2,1,42.3040807,-74.01013495333201,9,0.5,1,1,0,0,0,0,3,1,1
300,4,3,30.0632671,31.4544799,7,0.75,0,1,0,0,0,0,7,0,0
60,1,1,30.063584,31.4889939,8,1.0,1,0,0,0,0,1,2,0,0
166,3,2,30.0124522,31.50090908632544,2,0.6666666666666666,0,1,0,0,0,0,5,0,0
92,2,1,30.0632671,31.4544799,4,0.5,1,1,0,0,0,0,3,0,0
116,3,2,30.093319,31.63791604173324,4,0.6666666666666666,0,1,0,0,0,0,5,1,1
116,3,2,30.093319,31.63791604173324,8,0.6666666666666666,1,1,0,0,0,0,5,0,0
80,1,2,42.3040807,-74.01013495333201,7,2.0,1,0,0,0,0,1,3,0,0
165,3,2,30.149150650000003,31.629114053470285,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
185,3,3,29.9865446,31.552985,4,1.0,0,1,0,0,0,0,6,0,0
96,2,2,30.093319,31.63791604173324,7,1.0,1,1,0,0,0,0,4,1,1
152,3,2,30.051086,31.53707949499285,10,0.6666666666666666,1,1,0,0,0,0,5,0,0
220,3,3,30.01949485,31.493020085928507,8,1.0,0,1,0,0,0,0,6,0,0
82,2,1,30.093319,31.63791604173324,8,0.5,1,1,0,0,0,0,3,0,0
150,2,2,30.0005389,31.414719007664267,8,1.0,0,1,0,0,0,0,4,0,0
223,3,3,30.16955475,31.41059803398588,5,1.0,1,1,0,0,0,0,6,1,1
250,4,4,30.0632671,31.4544799,4,1.0,1,0,1,0,0,0,8,0,0
115,3,1,42.3040807,-74.01013495333201,7,0.3333333333333333,0,1,0,0,0,0,4,1,2
215,3,3,30.0269928,31.40906325945414,10,1.0,0,1,0,0,0,0,6,0,0
215,3,3,30.0244139,31.53830014902532,11,1.0,1,1,0,0,0,0,6,0,0
210,3,3,30.0244139,31.53830014902532,9,1.0,1,1,0,0,0,0,6,0,0
205,3,3,30.0244139,31.53830014902532,8,1.0,0,1,0,0,0,0,6,0,0
210,3,3,29.9647127,31.2825293,6,1.0,0,1,0,0,0,0,6,1,1
124,3,2,30.093319,31.63791604173324,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
200,3,2,30.0632671,31.4544799,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
165,3,2,30.1304935,31.6070981,6,0.6666666666666666,1,1,0,0,0,0,5,0,0
200,3,1,30.0521177,31.3422045,6,0.3333333333333333,1,1,0,0,0,0,4,1,1
140,3,2,30.0521177,31.3422045,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
125,1,1,29.9915527,31.5111977,9,1.0,1,0,0,0,0,1,2,0,0
210,3,3,30.0269928,31.40906325945414,8,1.0,1,1,0,0,0,0,6,1,1
100,2,1,30.0884884,31.3009836,6,0.5,0,1,0,0,0,0,3,1,1
140,2,2,30.05545955,31.21963165579828,8,1.0,1,1,0,0,0,0,4,2,2
210,3,2,30.0521177,31.3422045,9,0.6666666666666666,0,1,0,0,0,0,5,0,0
91,2,1,30.093319,31.63791604173324,7,0.5,0,1,0,0,0,0,3,0,0
70,2,1,30.093319,31.63791604173324,8,0.5,0,1,0,0,0,0,3,0,0
120,2,2,30.0371732,31.504690351364992,10,1.0,1,1,0,0,0,0,4,0,0
150,2,2,30.01917005,31.503741305690617,4,1.0,0,1,0,0,0,0,4,0,0
176,3,3,30.2006796,31.677725304975123,8,1.0,0,0,1,0,0,0,6,0,0
180,3,3,30.063584,31.4889939,13,1.0,1,1,0,0,0,0,6,0,0
99,2,1,30.063584,31.4889939,6,0.5,0,1,0,0,0,0,3,0,0
100,2,1,30.063584,31.4889939,8,0.5,1,1,0,0,0,0,3,0,0
131,3,2,30.063584,31.4889939,11,0.6666666666666666,1,1,0,0,0,0,5,0,0
70,2,1,29.9597112,31.258077057336912,5,0.5,1,1,0,0,0,0,3,1,2
322,3,3,42.3040807,-74.01013495333201,11,1.0,1,0,0,1,0,0,6,1,1
133,3,2,30.093319,31.63791604173324,6,0.6666666666666666,1,1,0,0,0,0,5,0,0
210,3,3,30.0244139,31.53830014902532,10,1.0,1,1,0,0,0,0,6,0,0
120,2,1,30.0521177,31.3422045,9,0.5,1,1,0,0,0,0,3,2,2
178,3,3,30.093319,31.63791604173324,9,1.0,1,1,0,0,0,0,6,0,0
210,3,3,30.0244139,31.53830014902532,8,1.0,1,1,0,0,0,0,6,0,0
140,3,2,30.1005985,31.3329136,9,0.6666666666666666,1,1,0,0,0,0,5,0,0
108,3,2,30.063584,31.4889939,9,0.6666666666666666,0,1,0,0,0,0,5,0,0
200,2,2,42.3040807,-74.01013495333201,7,1.0,0,1,0,0,0,0,4,0,0
215,3,2,42.3040807,-74.01013495333201,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
240,3,3,30.0521177,31.3422045,6,1.0,0,1,0,0,0,0,6,1,1
90,2,1,30.0521177,31.3422045,8,0.5,1,1,0,0,0,0,3,1,1
220,3,3,30.0521177,31.3422045,8,1.0,0,1,0,0,0,0,6,2,2
150,3,1,30.0521177,31.3422045,8,0.3333333333333333,1,1,0,0,0,0,4,0,0
131,3,2,30.063584,31.4889939,9,0.6666666666666666,0,1,0,0,0,0,5,0,0
140,3,2,29.98060935,31.356154220923457,8,0.6666666666666666,1,1,0,0,0,0,5,1,1
120,3,1,30.0521177,31.3422045,8,0.3333333333333333,1,1,0,0,0,0,4,1,1
120,2,1,30.0521177,31.3422045,8,0.5,1,1,0,0,0,0,3,0,0
131,3,2,30.063584,31.4889939,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
100,3,1,30.1304761,31.3167491,4,0.3333333333333333,0,1,0,0,0,0,4,0,0
156,2,3,42.3040807,-74.01013495333201,7,1.5,0,1,0,0,0,0,5,0,0
156,2,3,42.3040807,-74.01013495333201,14,1.5,0,1,0,0,0,0,5,1,1
108,2,1,30.063584,31.4889939,8,0.5,1,1,0,0,0,0,3,0,0
123,3,2,30.063584,31.4889939,9,0.6666666666666666,1,1,0,0,0,0,5,0,0
130,3,2,30.00987565,31.487699739973724,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
196,3,2,30.0335773,31.4850806,4,0.6666666666666666,0,1,0,0,0,0,5,0,0
170,3,1,30.0521177,31.3422045,8,0.3333333333333333,1,1,0,0,0,0,4,1,1
96,2,2,30.093319,31.63791604173324,7,1.0,1,1,0,0,0,0,4,1,1
220,3,3,42.3040807,-74.01013495333201,8,1.0,1,1,0,0,0,0,6,0,0
88,1,1,10.7592548,122.5895577,9,1.0,1,0,0,0,0,1,2,0,0
84,2,1,30.093319,31.63791604173324,7,0.5,0,1,0,0,0,0,3,1,1
220,4,2,29.9647127,31.2825293,4,0.5,0,1,0,0,0,0,6,1,1
110,2,1,30.0521177,31.3422045,8,0.5,1,1,0,0,0,0,3,1,1
220,3,3,30.0632671,31.4544799,5,1.0,0,1,0,0,0,0,6,0,0
240,3,3,30.02362815,31.304425051498075,12,1.0,0,1,0,0,0,0,6,0,0
96,2,2,30.093319,31.63791604173324,7,1.0,0,1,0,0,0,0,4,1,1
150,1,1,30.0163466,31.2804433,9,1.0,1,1,0,0,0,0,2,1,1
116,3,2,30.093319,31.63791604173324,14,0.6666666666666666,0,1,0,0,0,0,5,0,0
107,3,2,30.093319,31.63791604173324,7,0.6666666666666666,0,1,0,0,0,0,5,1,1
150,3,2,30.0521177,31.3422045,11,0.6666666666666666,1,1,0,0,0,0,5,0,0
78,2,1,30.093319,31.63791604173324,7,0.5,0,1,0,0,0,0,3,0,0
275,4,4,29.98737805,31.5554474,8,1.0,0,1,0,0,0,0,8,0,0
200,3,2,42.3040807,-74.01013495333201,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
78,2,1,30.093319,31.63791604173324,4,0.5,0,1,0,0,0,0,3,0,0
100,2,1,42.3040807,-74.01013495333201,6,0.5,0,1,0,0,0,0,3,0,0
78,2,1,30.093319,31.63791604173324,8,0.5,0,1,0,0,0,0,3,0,0
160,3,2,42.3040807,-74.01013495333201,8,0.6666666666666666,1,1,0,0,0,0,5,0,0
60,2,1,30.1304761,31.3167491,5,0.5,1,1,0,0,0,0,3,0,0
230,3,2,42.3040807,-74.01013495333201,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
85,2,1,29.9865446,31.552985,9,0.5,1,0,0,0,0,1,3,0,0
115,3,1,42.3040807,-74.01013495333201,6,0.3333333333333333,0,1,0,0,0,0,4,0,0
130,2,1,30.0521177,31.3422045,10,0.5,1,1,0,0,0,0,3,1,1
80,2,1,30.0984693,31.262636096602584,5,0.5,0,1,0,0,0,0,3,0,0
160,3,2,30.149150650000003,31.629114053470285,4,0.6666666666666666,0,1,0,0,0,0,5,0,0
221,3,3,30.02362815,31.304425051498075,9,1.0,0,1,0,0,0,0,6,0,0
108,3,2,30.063584,31.4889939,2,0.6666666666666666,0,1,0,0,0,0,5,0,0
225,3,4,30.05545955,31.21963165579828,8,1.3333333333333333,1,1,0,0,0,0,7,1,1
171,3,3,30.063584,31.4889939,7,1.0,0,1,0,0,0,0,6,0,0
90,3,1,30.063584,31.4889939,8,0.3333333333333333,1,1,0,0,0,0,4,0,0
195,3,4,30.051086,31.53707949499285,7,1.3333333333333333,0,1,0,0,0,0,7,0,0
140,3,2,30.0521177,31.3422045,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
78,2,1,30.093319,31.63791604173324,6,0.5,0,1,0,0,0,0,3,0,0
182,3,3,30.093319,31.63791604173324,9,1.0,0,1,0,0,0,0,6,0,0
84,2,1,30.093319,31.63791604173324,7,0.5,0,1,0,0,0,0,3,1,1
160,3,3,30.0269928,31.40906325945414,11,1.0,0,1,0,0,0,0,6,0,0
196,3,3,30.063584,31.4889939,10,1.0,1,1,0,0,0,0,6,1,1
96,2,2,30.093319,31.63791604173324,5,1.0,0,1,0,0,0,0,4,0,0
85,2,1,30.093319,31.63791604173324,7,0.5,0,1,0,0,0,0,3,1,1
119,3,3,30.063584,31.4889939,6,1.0,0,1,0,0,0,0,6,0,0
320,3,2,42.3040807,-74.01013495333201,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
83,2,1,29.9865446,31.552985,8,0.5,0,1,0,0,0,0,3,0,0
230,3,3,30.063584,31.4889939,9,1.0,1,1,0,0,0,0,6,0,0
300,3,3,42.3040807,-74.01013495333201,10,1.0,1,1,0,0,0,0,6,0,0
87,2,1,30.093319,31.63791604173324,7,0.5,0,1,0,0,0,0,3,0,0
180,3,2,30.063584,31.4889939,9,0.6666666666666666,1,1,0,0,0,0,5,0,0
150,2,2,30.1075622,31.40870574519208,11,1.0,0,1,0,0,0,0,4,0,0
81,3,1,30.142806,31.742824,4,0.3333333333333333,0,1,0,0,0,0,4,1,2
178,3,3,30.0632671,31.4544799,9,1.0,1,1,0,0,0,0,6,0,0
200,4,4,30.0269928,31.40906325945414,10,1.0,0,1,0,0,0,0,8,0,0
66,2,1,30.142806,31.742824,4,0.5,0,1,0,0,0,0,3,0,0
120,2,2,30.1075622,31.40870574519208,8,1.0,1,1,0,0,0,0,4,1,1
120,3,1,30.0521177,31.3422045,10,0.3333333333333333,1,1,0,0,0,0,4,0,0
64,1,1,30.093319,31.63791604173324,8,1.0,1,0,0,0,0,1,2,0,0
165,3,2,30.093319,31.63791604173324,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
175,3,3,30.093319,31.63791604173324,5,1.0,0,1,0,0,0,0,6,1,1
220,3,4,42.3040807,-74.01013495333201,12,1.3333333333333333,1,0,1,0,0,0,7,1,1
135,3,2,30.093319,31.63791604173324,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
88,1,1,42.3040807,-74.01013495333201,12,1.0,1,0,0,0,0,1,2,0,0
107,3,2,30.093319,31.63791604173324,8,0.6666666666666666,0,1,0,0,0,0,5,1,1
245,3,3,42.3040807,-74.01013495333201,13,1.0,0,0,0,1,0,0,6,0,0
160,3,2,30.1075622,31.40870574519208,4,0.6666666666666666,1,1,0,0,0,0,5,0,0
170,3,2,30.1075622,31.40870574519208,5,0.6666666666666666,1,1,0,0,0,0,5,1,1
70,2,1,30.093319,31.63791604173324,3,0.5,0,1,0,0,0,0,3,1,2
170,3,1,42.3040807,-74.01013495333201,2,0.3333333333333333,0,1,0,0,0,0,4,0,0
123,3,2,30.093319,31.63791604173324,10,0.6666666666666666,0,1,0,0,0,0,5,0,0
211,3,3,30.093319,31.63791604173324,9,1.0,1,1,0,0,0,0,6,0,0
116,3,2,30.093319,31.63791604173324,6,0.6666666666666666,0,1,0,0,0,0,5,1,1
305,4,4,30.063584,31.4889939,7,1.0,0,1,0,0,0,0,8,1,1
275,3,2,30.1290665,31.3624668,7,0.6666666666666666,1,1,0,0,0,0,5,0,0
133,2,2,30.063584,31.4889939,4,1.0,1,1,0,0,0,0,4,0,0
115,2,1,30.0653358,31.52110655330324,8,0.5,1,1,0,0,0,0,3,0,0
210,3,2,42.3040807,-74.01013495333201,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
185,3,2,29.8500001,31.333333,7,0.6666666666666666,0,1,0,0,0,0,5,1,2
116,3,2,30.093319,31.63791604173324,12,0.6666666666666666,0,1,0,0,0,0,5,0,0
130,3,2,30.1075843,31.729161,7,0.6666666666666666,0,1,0,0,0,0,5,1,1
140,3,2,30.093319,31.63791604173324,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
90,2,2,30.063584,31.4889939,8,1.0,1,1,0,0,0,0,4,0,0
122,3,2,30.063584,31.4889939,12,0.6666666666666666,1,1,0,0,0,0,5,0,0
211,3,3,30.093319,31.63791604173324,9,1.0,0,1,0,0,0,0,6,0,0
140,2,2,30.0371732,31.504690351364992,11,1.0,1,1,0,0,0,0,4,0,0
275,5,2,42.3040807,-74.01013495333201,8,0.4,1,1,0,0,0,0,7,0,0
130,3,2,42.3040807,-74.01013495333201,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
90,2,2,30.093319,31.63791604173324,10,1.0,1,1,0,0,0,0,4,0,0
150,2,2,29.98737805,31.5554474,8,1.0,0,1,0,0,0,0,4,0,0
131,3,2,30.063584,31.4889939,11,0.6666666666666666,0,1,0,0,0,0,5,0,0
200,3,2,14.6081447,121.0946602,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
220,3,3,30.0632671,31.4544799,5,1.0,0,0,1,0,0,0,6,0,0
65,1,1,30.063584,31.4889939,5,1.0,0,0,0,0,0,1,2,0,0
140,3,2,30.0521177,31.3422045,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
140,3,2,30.0521177,31.3422045,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
220,5,4,30.051086,31.53707949499285,5,0.8,1,0,0,1,0,0,9,0,0
120,2,2,30.0521177,31.3422045,9,1.0,1,1,0,0,0,0,4,0,0
200,2,3,30.093319,31.63791604173324,13,1.5,1,1,0,0,0,0,5,0,0
165,3,3,30.093319,31.63791604173324,7,1.0,0,1,0,0,0,0,6,0,0
150,2,3,30.0641413,31.42413429130798,7,1.5,1,0,1,0,0,0,5,0,0
240,3,3,30.0632671,31.4544799,14,1.0,1,1,0,0,0,0,6,0,0
80,1,1,29.9865446,31.552985,7,1.0,1,0,0,0,0,1,2,0,0
211,3,3,30.063584,31.4889939,12,1.0,1,1,0,0,0,0,6,1,1
160,3,3,30.063584,31.4889939,9,1.0,1,1,0,0,0,0,6,1,1
210,3,3,30.0244139,31.53830014902532,13,1.0,1,1,0,0,0,0,6,0,0
89,2,2,30.093319,31.63791604173324,8,1.0,1,1,0,0,0,0,4,0,0
116,3,2,30.093319,31.63791604173324,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
70,2,1,30.093319,31.63791604173324,9,0.5,1,1,0,0,0,0,3,0,0
96,2,2,30.093319,31.63791604173324,8,1.0,1,1,0,0,0,0,4,1,1
140,3,2,30.093319,31.63791604173324,10,0.6666666666666666,1,1,0,0,0,0,5,0,0
116,3,2,30.093319,31.63791604173324,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
96,3,1,30.093319,31.63791604173324,8,0.3333333333333333,1,1,0,0,0,0,4,0,0
240,3,2,42.3040807,-74.01013495333201,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
124,3,2,30.093319,31.63791604173324,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
260,3,2,42.3040807,-74.01013495333201,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
199,3,3,29.9865446,31.552985,9,1.0,0,1,0,0,0,0,6,0,0
250,3,3,30.0521177,31.3422045,14,1.0,1,1,0,0,0,0,6,2,2
200,3,2,30.0521177,31.3422045,14,0.6666666666666666,1,1,0,0,0,0,5,1,1
70,2,1,30.0632671,31.4544799,5,0.5,0,1,0,0,0,0,3,0,0
200,3,2,30.063584,31.4889939,12,0.6666666666666666,1,1,0,0,0,0,5,1,1
287,3,3,29.98737805,31.5554474,7,1.0,0,0,1,0,0,0,6,0,0
90,2,1,30.063584,31.4889939,9,0.5,1,1,0,0,0,0,3,0,0
265,2,3,30.0632671,31.4544799,4,1.5,1,0,0,1,0,0,5,1,1
175,3,3,30.093319,31.63791604173324,9,1.0,1,1,0,0,0,0,6,1,1
96,2,2,30.093319,31.63791604173324,7,1.0,1,1,0,0,0,0,4,1,1
118,3,1,30.063584,31.4889939,8,0.3333333333333333,1,1,0,0,0,0,4,0,0
130,3,2,30.1235742,31.72458563288973,8,0.6666666666666666,0,1,0,0,0,0,5,1,1
106,2,1,30.093319,31.63791604173324,7,0.5,1,1,0,0,0,0,3,0,0
165,3,3,30.093319,31.63791604173324,7,1.0,0,1,0,0,0,0,6,0,0
99,2,1,30.063584,31.4889939,13,0.5,1,1,0,0,0,0,3,0,0
60,1,1,30.063584,31.4889939,12,1.0,1,0,0,0,0,1,2,0,0
96,3,1,30.093319,31.63791604173324,7,0.3333333333333333,0,1,0,0,0,0,4,0,0
230,3,3,42.3040807,-74.01013495333201,6,1.0,0,1,0,0,0,0,6,0,0
145,2,2,30.02362815,31.304425051498075,6,1.0,0,1,0,0,0,0,4,0,0
100,1,2,42.3040807,-74.01013495333201,4,2.0,0,0,0,0,0,1,3,0,0
140,3,2,30.0521177,31.3422045,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
135,2,1,29.98060935,31.356154220923457,10,0.5,0,1,0,0,0,0,3,1,1
78,2,1,30.093319,31.63791604173324,6,0.5,0,1,0,0,0,0,3,0,0
240,3,3,30.00579785,31.537649320922903,8,1.0,0,1,0,0,0,0,6,0,0
250,3,3,30.093319,31.63791604173324,9,1.0,0,1,0,0,0,0,6,0,0
96,2,2,30.093319,31.63791604173324,9,1.0,1,1,0,0,0,0,4,0,0
168,2,3,29.98737805,31.5554474,5,1.5,1,0,0,1,0,0,5,0,0
88,2,1,30.01949485,31.493020085928507,4,0.5,1,1,0,0,0,0,3,0,0
96,3,1,30.093319,31.63791604173324,8,0.3333333333333333,0,1,0,0,0,0,4,0,0
120,3,1,30.0521177,31.3422045,7,0.3333333333333333,0,1,0,0,0,0,4,0,0
120,2,1,30.142806,31.742824,3,0.5,0,1,0,0,0,0,3,0,0
152,2,3,30.018619,31.42209475580205,6,1.5,0,1,0,0,0,0,5,0,0
90,1,1,10.7592548,122.5895577,8,1.0,1,0,0,0,0,1,2,0,0
78,2,1,30.093319,31.63791604173324,7,0.5,1,1,0,0,0,0,3,0,0
130,3,2,30.00987565,31.487699739973724,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
140,3,2,30.093319,31.63791604173324,3,0.6666666666666666,0,1,0,0,0,0,5,0,0
50,1,1,30.093319,31.63791604173324,8,1.0,1,1,0,0,0,0,2,0,0
96,2,2,30.093319,31.63791604173324,7,1.0,1,1,0,0,0,0,4,0,0
300,4,4,30.0632671,31.4544799,9,1.0,1,1,0,0,0,0,8,0,0
177,3,2,30.01917005,31.503741305690617,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
140,3,2,30.093319,31.63791604173324,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
244,3,3,29.9865446,31.552985,14,1.0,1,0,1,0,0,0,6,0,0
116,3,2,30.093319,31.63791604173324,8,0.6666666666666666,0,1,0,0,0,0,5,0,0
140,3,2,30.0521177,31.3422045,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
150,3,2,30.0521177,31.3422045,8,0.6666666666666666,1,1,0,0,0,0,5,0,0
280,3,4,42.3040807,-74.01013495333201,8,1.3333333333333333,1,1,0,0,0,0,7,0,0
150,2,1,30.01917005,31.503741305690617,8,0.5,0,1,0,0,0,0,3,0,0
148,2,3,30.00579785,31.537649320922903,7,1.5,1,1,0,0,0,0,5,0,0
190,3,4,30.00579785,31.537649320922903,8,1.3333333333333333,1,1,0,0,0,0,7,0,0
180,3,3,30.2006796,31.677725304975123,3,1.0,0,1,0,0,0,0,6,1,1
134,2,2,30.2006796,31.677725304975123,3,1.0,0,1,0,0,0,0,4,1,1
154,3,3,30.051086,31.53707949499285,9,1.0,1,1,0,0,0,0,6,0,0
147,4,2,30.063584,31.4889939,12,0.5,0,1,0,0,0,0,6,0,0
180,3,3,30.01348555,31.50795992548473,11,1.0,1,1,0,0,0,0,6,0,0
70,2,1,42.3040807,-74.01013495333201,5,0.5,1,1,0,0,0,0,3,0,0
300,3,3,30.051086,31.53707949499285,10,1.0,0,0,0,1,0,0,6,0,0
250,3,4,30.00579785,31.537649320922903,8,1.3333333333333333,1,1,0,0,0,0,7,0,0
200,3,3,30.00579785,31.537649320922903,10,1.0,0,1,0,0,0,0,6,0,0
287,3,4,29.98737805,31.5554474,9,1.3333333333333333,0,0,1,0,0,0,7,0,0
200,3,3,30.0632671,31.4544799,7,1.0,0,1,0,0,0,0,6,0,0
140,3,1,30.093319,31.63791604173324,6,0.3333333333333333,0,1,0,0,0,0,4,1,1
160,3,2,30.0666381,31.4551341,8,0.6666666666666666,1,1,0,0,0,0,5,0,0
130,2,1,42.3040807,-74.01013495333201,4,0.5,0,1,0,0,0,0,3,0,0
70,1,1,30.0653358,31.52110655330324,10,1.0,1,0,0,0,0,1,2,1,1
200,3,2,42.3040807,-74.01013495333201,4,0.6666666666666666,0,1,0,0,0,0,5,0,0
200,3,2,42.3040807,-74.01013495333201,6,0.6666666666666666,1,1,0,0,0,0,5,0,0
166,3,2,30.0124522,31.50090908632544,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
119,3,3,30.063584,31.4889939,8,1.0,0,1,0,0,0,0,6,1,1
